"All parcel data in this report is for use by the Washoe County Assessor for assessment purposes only. The summary data in this report may not be a complete representation of the parcel or of the improvements thereon. Building information, including unit counts and number of permitted units, should be verified with the appropriate building and planning agencies. Zoning information should be verified with the appropriate planning agency. All parcels are reappraised each year. ",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
141-090-01,, STEAMBOAT PKWY ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.972084462642669,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A CA A,1015,0,EDVV
141-090-02,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,3.549999952316284,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A ST CA E,1015,0,EDVV
141-090-03,, CARAT AVE ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,ZZZ ,96.46199798583984,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,TOLL SOUTH RENO LLC ,141-010-05,DAMONTE RANCH VILLAGE 5A LT 1A,1015,0,EDBB
141-101-01,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.108172632753849,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,TOLL SOUTH RENO LLC ,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5115,1015,0,EDBB
141-101-02,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.134641870856285,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,TOLL SOUTH RENO LLC ,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5116,1015,0,EDBB
141-102-01,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.158057853579521,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5004,1015,0,EDBB
141-102-02,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.120179064571857,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5003,1015,0,EDBB
141-102-03,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.120179064571857,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5002,1015,0,EDBB
141-102-04,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.168778702616692,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5001,1015,0,EDBB
141-103-01,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.107483930885792,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5114,1015,0,EDBB
141-103-02,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.107483930885792,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5113,1015,0,EDBB
141-103-03,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.107483930885792,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5112,1015,0,EDBB
141-103-04,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.118824608623981,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5111,1015,0,EDBB
141-104-01,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.166322320699692,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5005,1015,0,EDBB
141-104-02,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.119421489536762,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5006,1015,0,EDBB
141-104-03,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.107483930885792,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5007,1015,0,EDBB
141-104-04,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.107483930885792,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5008,1015,0,EDBB
141-104-05,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.107483930885792,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5009,1015,0,EDBB
141-104-06,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.107483930885792,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5010,1015,0,EDBB
141-104-07,, ALTAIR AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.144031226634979,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5011,1015,0,EDBB
141-105-01,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.164026632905006,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5022,1015,0,EDBB
141-105-02,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.113682277500629,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5021,1015,0,EDBB
141-105-03,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.114302113652229,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5020,1015,0,EDBB
141-105-04,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.114302113652229,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5019,1015,0,EDBB
141-105-05,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.113682277500629,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5018,1015,0,EDBB
141-105-06,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.113682277500629,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5017,1015,0,EDBB
141-105-07,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.114302113652229,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5016,1015,0,EDBB
141-105-08,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.114302113652229,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5015,1015,0,EDBB
141-105-09,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.113682277500629,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5014,1015,0,EDBB
141-105-10,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.113682277500629,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5013,1015,0,EDBB
141-105-11,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.159182742238045,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5012,1015,0,EDBB
141-106-01,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.185192838311195,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5023,1015,0,EDBB
141-106-02,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.133677691221237,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5024,1015,0,EDBB
141-106-03,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.126790627837181,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5025,1015,0,EDBB
141-106-04,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.1262167096138,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5026,1015,0,EDBB
141-106-05,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.13195592164993286,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5027,1015,0,EDBB
141-106-06,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.144375577569008,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5028,1015,0,EDBB
141-106-07,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.164348021149635,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5029,1015,0,EDBB
141-106-08,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.178696051239967,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5030,1015,0,EDBB
141-111-01,, STEAMBOAT PKWY ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.402915507555008,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A CA B,1015,0,EDVV
141-111-02,, STEAMBOAT PKWY ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.21792928874492645,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5035,1015,0,EDBB
141-111-03,, BLUESKIN AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.145110189914703,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5031,1015,0,EDBB
141-111-04,, BLUESKIN AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.146946743130684,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5032,1015,0,EDBB
141-111-05,, BLUESKIN AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.16235077381134,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5033,1015,0,EDBB
141-111-06,, ANTARES AL ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.166276395320892,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5034,1015,0,EDBB
141-111-07,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.157070711255074,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5036,1015,0,EDBB
141-111-08,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.13923324644565582,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5037,1015,0,EDBB
141-111-09,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.135169878602028,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5038,1015,0,EDBB
141-111-10,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.13390725851059,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5039,1015,0,EDBB
141-111-11,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.128604218363762,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5040,1015,0,EDBB
141-111-12,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.122176311910152,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5041,1015,0,EDBB
141-111-13,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.125390261411667,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5042,1015,0,EDBB
141-111-14,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.130601465702057,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5043,1015,0,EDBB
141-111-15,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.13663911819458,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5044,1015,0,EDBB
141-111-16,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.129637286067009,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5045,1015,0,EDBB
141-111-17,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.178282827138901,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5046,1015,0,EDBB
141-111-18,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.180922865867615,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5047,1015,0,EDBB
141-112-01,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.121212124824524,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A CA C,1015,0,EDVV
141-112-02,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.14687786996364594,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5048,1015,0,EDBB
141-112-03,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.14983929693698883,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5049,1015,0,EDBB
141-112-04,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.1526859551668167,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5050,1015,0,EDBB
141-112-05,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.171212121844292,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5051,1015,0,EDBB
141-112-06,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.152594119310379,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5055,1015,0,EDBB
141-112-07,, TRAKEHNER CT ,2009-10-09 00:00:00,7111341,4MV,03810311,DAMONTE RANCH VILLAGE 5A,0,0,,,0,,0,0,0,,,,,0,,0,11,SPD ,0.144054174423218,TD DAMONTE LLC ,NO,DI LORETO HOMES OF NEVADA,500 DAMONTE RANCH PKWY STE 703,RENO,NV,89521,,141-010-05,DAMONTE RANCH VILLAGE 5A LT 5054,1015,0,EDBB
