"All parcel data in this report is for use by the Washoe County Assessor for assessment purposes only. The summary data in this report may not be a complete representation of the parcel or of the improvements thereon. Building information, including unit counts and number of permitted units, should be verified with the appropriate building and planning agencies. Zoning information should be verified with the appropriate planning agency. All parcels are reappraised each year. ",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
130-162-15,,1069 SAWMILL RD,06/28/2013,525000,1G  ,4252959,MILL CREEK ESTATES,0,0,,,0,,0,0,0,,,,,0,,0,120,MDS,0.35101011395454407,MARION FAMILY TRUST,YES,PO BOX 4772,,INCLINE VILLAGE,NV,89450,"CORNEIL TRUST, U H",   -   -,MILL CREEK ESTATES LOT 8 BLK F,5200,0,TAPD
130-163-07,,1072 SAWMILL RD,04/08/2013,490000,2D  ,4223550,MILL CREEK ESTATES,1976,1986,Sgl Fam Res ,SINGLE STORY,1232,Fair,3,2,0,FA,SIDING/FR,COMP SHINGLE,ATTACHED,560,,0,200,MDS,0.41099631786346436,"MALACHOWSKY LIVING TRUST, SOFIA",YES,1072 SAWMILL RD,,INCLINE VILLAGE,NV,89451,"MALACHOWSKY, SOFIA",   -   -,MILL CREEK ESTATES LT 19 BLK G,5200,1,TAPD
130-170-02,,145 SELBY DR,04/02/2013,730000,2D  ,4221707,MILL CREEK ESTATES,1962,1964,Sgl Fam Res ,SINGLE STORY,1328,Fair,3,2,0,FA,SIDING/FR,COMP SHINGLE,ATTACHED,528,,0,200,MDS,0.4449954032897949,KADI FAMILY TRUST,YES,PO BOX 6126,,INCLINE VILLAGE,NV,89450,"KADI, WILLIAM & SANDRA M",   -   -,MILL CREEK EST LT 15 BLK A,5200,1,TAPD
130-180-06,,120 COUNTRY CLUB DR,02/06/2013,380000,1SVR,4202564,VILLAGE AT INCLINE 1,1974,1974,Mixed Retail w/ Resid. Units,2.00,2616,Avg,0,0,0,FORCED AIR,STUD-WD SID,,,0,,0,400,GC,0.10000000149011612,"DEL CASTILLO, JESUS et al",YES,984 COLONIAL LN,,PALO ALTO,CA,94303,"BOOTH FAMILY TRUST, ",   -   -,VILLAGE AT INCLINE 1 LT 6,5200,1,PDCA
130-180-15,,120 COUNTRY CLUB DR,09/03/2013,279000,1SVR,4275608,VILLAGE AT INCLINE 1,1974,1974,Mixed Retail w/ Resid. Units,3.00,2088,Avg,0,0,0,FORCED AIR,STUD-WD SID,,,0,,0,400,GC,0.10000000149011612,"PELTIER, JOHN",NO,PO BOX 3946,,INCLINE VILLAGE,NV,89451,"ROGERS, VICTORIA",   -   -,VILLAGE AT INCLINE 1 LT 15,5200,1,PDCA
130-180-20,,120 COUNTRY CLUB DR,07/15/2013,300000,1SVR,4257831,VILLAGE AT INCLINE 1,1974,1974,Mixed Retail w/ Resid. Units,3.00,2088,Avg,0,0,0,FORCED AIR,STUD-WD SID,,,0,,0,400,GC,0.10000000149011612,"BRIMM, GREGORY C & JUDITH D",NO,PO BOX 4675,,INCLINE VILLAGE,NV,89450,"REYNOLDS, WILLIAM R & JOANNA L",   -   -,VILLAGE AT INCLINE 1 LT 20,5200,1,PDCA
130-180-21,,120 COUNTRY CLUB DR,04/08/2013,270000,1G  ,4223707,VILLAGE AT INCLINE 1,1974,1975,Mixed Retail w/ Resid. Units,3.00,2088,Avg,0,0,0,FORCED AIR,STUD-WD SID,,,0,,0,400,GC,0.10000000149011612,"JAURENA 2008 LIVING TRUST, MICHAEL & TRACEY",YES,2542 BUSINESS PKWY UN 2,,MINDEN,NV,89423,"FOSS, TIMOTHY",   -   -,VILLAGE AT INCLINE 1 LT 21,5200,1,PDCA
130-180-33,,120 COUNTRY CLUB DR,07/01/2013,392000,2D  ,4254219,VILLAGE AT INCLINE 1,1990,1990,Townhse Ins,TWO STORY,1588,Very Good-Excellent,2,2,1,FLR RAD HW,WOOD SHNG/FR,BUILT-UP ROC,,0,,0,210,MDU,0.0010000000474974513,"HARRISON, LAWRENCE V ",NO,PO BOX 2542,,VACAVILLE,CA,95696,"YATES FAMILY TRUST, ",   -   -,VILLAGE AT INCLINE 1 LT 33,5200,1,PAQA
130-180-49,,120 COUNTRY CLUB DR,08/16/2013,465000,2D  ,4269866,VILLAGE AT INCLINE 1,1991,1991,Townhse End,TWO STORY,1588,Very Good-Excellent,2,2,1,FLR RAD HW,WOOD SHNG/FR,BUILT-UP ROC,,0,,0,210,MDU,0.0010000000474974513,"MONTAGUE, JOHN D & JANET B ",NO,1500 RIVER PARK DR # 110,,SACRAMENTO,CA,95815,"BRIA FAMILY TRUST, ",   -   -,VILLAGE AT INCLINE 1 LT 49,5200,1,PAQA
130-180-58,,120 COUNTRY CLUB DR,08/02/2013,445000,2D  ,4264942,VILLAGE AT INCLINE 1,1990,1994,Townhse Ins,TWO STORY,1588,Very Good-Excellent,2,2,1,FLR RAD HW,WOOD SHNG/FR,BUILT-UP ROC,,0,,0,210,MDU,0.0010000000474974513,MAISANO LIVING TRUST et al,YES,895 SUTTER ST #410,,SAN FRANCISCO,CA,94109,"MALINOWSKI FAMILY TRUST, EDWARD ",   -   -,VILLAGE AT INCLINE 1 LT 58,5200,1,PAQA
130-191-04,,1000 LAKESHORE BLVD,02/14/2013,300000,2F  ,4205124,1000 LAKESHORE,1979,1979,Townhse End,SINGLE STORY,1028,Average-Good,2,2,0,BB ELEC,PLYWOOD/FR,COMP SHINGLE,BUILT-IN,264,,0,210,MDU,0.0010000000474974513,"GEISLER, ANDREA C ",NO,4530 MOUNTAINGATE DR,,RENO,NV,89519,"CHAMPION MORTGAGE COMPANY, ",   -   -,1000 LAKESHORE LT 12 BLK A,5200,1,PARA
130-201-09,,1054 LAKESHORE BLVD,05/28/2013,3775000,2D  ,4241183,MILL CREEK ESTATES,2001,2001,Sgl Fam Res ,TWO STORY,8146,10.0 HIGH VALUE CLASS IV,6,6,1,HV HEAT ONLY,HV WD SHN/FR,COMP SHINGLE,BUILT-IN,1046,,0,200,MDS,0.7640036940574646,"WAGNER SEPARATE PROPERTY TRUST, CHARLES",YES,180 VILLAGE BLVD,,INCLINE VILLAGE,NV,89451,"PALATINE PROPERTIES LLC, ",   -   -,MILL CREEK EST LT 23 BLK B,5200,1,TAME
130-202-04,,1094 TILLER DR,02/25/2013,935000,2D  ,4208372,MILL CREEK ESTATES,1984,1987,Sgl Fam Res ,TWO STORY,3218,Good,4,2,1,FA,SIDING/FR,COMP SHINGLE,BUILT-IN,440,,0,200,MDS,0.4530073404312134,"GREEN, ROBERT B JR & KARA K",NO,1094 TILLER DR,,INCLINE VILLAGE,NV,89451,"OISHI, KRISTIN M & COLIN M",   -   -,MILL CREEK EST LT 22 BLK C,5200,1,TAPD
130-202-27,,1081 MILL CREEK RD,10/31/2013,975000,2D  ,4295232,MILL CREEK ESTATES,1964,1977,Sgl Fam Res ,TWO STORY,3373,Good,3,2,1,FA,SIDING/FR,COMP SHINGLE,BUILT-IN,676,,0,200,MDS,0.34898990392684937,"SAVY, DANIELLE E",NO,1081 MILL CREEK RD,,INCLINE VILLAGE,NV,89451,"SMITH FAMILY TRUST, ",   -   -,MILL CREEK EST LT 12 BLK C,5200,1,TAPD
130-203-08,,1076 MILL CREEK RD,04/03/2013,417901,1GCA,4222062,MILL CREEK ESTATES,2014,2014,Sgl Fam Res ,TWO STORY,5043,7.0 HIGH VALUE CLASS I,5,4,2,HV HEAT ONLY,HV SIDING/FR,COMP SHINGLE,BUILT-IN,1143,,0,200,MDS,0.3399908244609833,BENKA LIVING TRUST,YES,PO BOX 5160,,INCLINE VILLAGE,NV,89450,"KARON, ADAM",   -   -,MILL CREEK ESTATES LT 25 BLK D,5200,1,TAPD
130-203-12,,1060 MILL CREEK RD,06/21/2013,599000,2D  ,4250269,MILL CREEK ESTATES,2015,2015,Sgl Fam Res ,SINGLE STORY,3382,Excellent,4,3,2,FLR RAD HW,SIDING/FR,COMP SHINGLE,BUILT-IN,1343,,0,200,MDS,0.3399908244609833,"WULFTANGE, WILLIAM H & KATHERINE M",NO,2505 KILLINGTON DR,,RENO,NV,89511,"WATSON, TODD C",   -   -,MILL CREEK EST LT 29 BLK D,5200,1,TAPD
130-205-12,,274 TRAMWAY RD,02/25/2013,350000,2D  ,4208136,MILL CREEK ESTATES,1971,1971,Sgl Fam Res ,TWO STORY,1520,Fair-Average,3,2,1,BB HOT WATER,SIDING/FR,COMP SHINGLE,,0,,0,200,MDS,0.3629935681819916,"KELLY, TIMOTHY E et al",YES,PO BOX 4925,,INCLINE VILLAGE,NV,89450,"BRIGNOLI TRUST, JOHN & SHIRLEY",   -   -,MILL CREEK EST LT 14 BLK H,5200,1,TAPD
130-211-02,,1128 LAKESHORE BLVD,06/07/2013,800000,1SVR,4244813,MILL CREEK ESTATES,2015,2015,Sgl Fam Res ,TWO STORY,5462,8.0 HIGH VALUE CLASS II,5,4,2,HV HEAT ONLY,HV SIDING/FR,COMP SHINGLE,BUILT-IN,842,,0,200,MDS,0.49201101064682007,"ALSTON, ROB M & AMY C E",NO,1132 LAKESHORE BLVD,,INCLINE VILLAGE,NV,89451,"ALSTON, ROB & AMY",   -   -,MILL CREEK ESTATES LT 28 BLOCK K,5200,1,TAME
130-211-18,,150 PINE CONE RD,02/28/2013,630000,1GCA,4210166,MILL CREEK ESTATES,2013,2013,Sgl Fam Res ,TWO STORY,4210,7.0 HIGH VALUE CLASS I,4,4,1,HV HEAT ONLY,HV SIDING/FR,COMP SHINGLE,BUILT-IN,794,,0,120,MDS,0.4140036702156067,FAZIO 2012 FAMILY TRUST,YES,11200 NW 8TH ST,,FORT LAUDERDALE,FL,33325-1504,ROBINSON TRUST,   -   -,MILL CREEK EST LT 11 BLK K,5200,1,TAPD
130-212-06,,112 STEAM CIR,05/03/2013,1475000,2D  ,4233336,MILL CREEK ESTATES,2000,2000,Sgl Fam Res ,TWO STORY,3722,Very Good,4,3,1,FA,SIDING/FR,COMP SHINGLE,ATTACHED,900,,0,200,MDS,0.3149908185005188,"VARMA, KRISTEN",NO,25 LEEDON RD,,SINGAPORE 267846,  ,,"VARMA, KRISTEN",   -   -,MILL CREEK EST LT 27 BLK M,5200,1,TAPD
130-213-03,,157 TRAMWAY RD,01/30/2013,875000,2D  ,4199882,MILL CREEK ESTATES,1981,1985,Sgl Fam Res ,SINGLE STORY,2119,Average-Good,3,2,1,FA,SIDING/FR,COMP SHINGLE,ATTACHED,1013,,0,200,MDS,0.34600549936294556,HORGAN FAMILY TRUST,YES,12 COMSTOCK CIR,,CARSON CITY,NV,89703,"KOLLURI FAMILY TRUST, ",   -   -,MILL CREEK EST LT 5 BLK L,5200,1,TAPD
130-213-11,,142 MAYHEW CIR,08/28/2013,515202,1GCA,4273813,MILL CREEK ESTATES,2014,2014,Sgl Fam Res ,TWO STORY,3793,8.0 HIGH VALUE CLASS II,4,4,2,HV COMPLETE,HV SIDING/FR,COMP SHINGLE,BUILT-IN,837,,0,200,MDS,0.3559917211532593,"HONG, KAY E et al",YES,142 MAYHEW CIR,,INCLINE VILLAGE,NV,89451,DOM CAPAIGN LLC,   -   -,MILL CREEK EST LT 10 BLK L,5200,1,TAPD
130-222-21,,999 LAKESHORE BLVD,03/26/2013,1100000,2D  ,4218759,999 LAKESHORE,1968,1977,Townhse Ins,TWO STORY,1734,Average-Good,2,3,0,BB ELEC,SIDING/FR,COMP SHINGLE,,0,,0,210,HDS,0.025505051016807556,"MCKENZIE FAMILY TRUST, GREG A & KENI C",YES,12000 THOMAS CREEK RD,,RENO,NV,89511,"BLUE THUNDER REALTY LLC, ",   -   -,999 LAKESHORE RESUB LT 49,5200,1,PDAA
130-241-01,,1525 DEBRA LN,10/01/2013,2350000,2D  ,4285457,_UNSPECIFIED,1960,1963,Sgl Fam Res ,SINGLE STORY,2403,Average-Good,3,2,0,FA,WOOD SHNG/FR,WOOD SHAKE,ATTACHED,480,,0,200,HDS,0.5477961301803589,1059 LAKESHORE DRIVE LLC,NO,774 MAYS BLVD #10-270,,INCLINE VILLAGE,NV,89451,"KANE 1999 COMM PROP REV TRUST , BARRY D & ANNE M S",   -   -,FR SW4 NW4 SEC 23 TWP 16 RGE 18,5200,1,TASE
130-241-26,,1570 VIVIAN LN,06/04/2013,4350000,2D  ,4243696,INCLINE PARK,1959,1997,Sgl Fam Res ,SPLIT LEVEL,4563,7.0 HIGH VALUE CLASS I,5,3,1,HV HEAT ONLY,HV WD SHN/FR,COMP SHINGLE,BUILT-IN,1145,,0,200,HDS,0.6174242496490479,"DOERR INSURANCE TRUST, R & K",YES,1570 VIVIAN LANE,,INCLINE VILLAGE ,NV,89451,"ANTINORI FAMILY TRUST, ",   -   -,INCLINE PARK FR LT 10 & 11,5200,1,TASE
130-241-39,Y,1655 PINE CONE CIR,08/12/2013,8500000,1SVR,4267739,INCLINE BEACH SUBDIVISION,1951,1983,Sgl Fam Res ,SINGLE STORY,3029,7.0 HIGH VALUE CLASS I,2,4,0,HV HEAT ONLY,HV SIDING/FR,COMP SHINGLE,,0,,0,200,MDS,0.7027547955513,"LIPPS, BEN J & JUDE",NO,930 TAHOE BLVD #802-545,,INCLINE VILLAGE,NV,89451,"DEL ARROZ, MANUEL M & JUANITA",   -   -,INCLINE BEACH LT 16,5200,2,TALE
130-241-40,,1665 PINE CONE CIR,10/11/2013,7400000,1SVR,4288881,INCLINE BEACH SUBDIVISION,1960,1960,Sgl Fam Res ,1.5 STRY FN,2186,Average,4,2,0,FA,SIDING/FR,WOOD SHINGLE,,0,,0,200,MDS,0.7045454382896423,BUNKER TRUST,YES,610 LOS TRANCOS RD,,PORTOLA VALLEY,CA,94028,"DEL ARROZ, MANUEL M & JUANITA",   -   -,INCLINE BEACH LT 17,5200,1,TALE
130-241-56,,1675 PINE CONE CIR,10/24/2013,8500000,1G,4292738,INCLINE BEACH SUBDIVISION,0,0,,,0,,0,0,0,,,,,0,,0,120,MDS,0.6899449229240417,"INGEMANSON, PAUL ",NO,610 LOS TRANCOS RD,,PORTOLA VALLEY,CA,94028,"NAP SIERRA STAR 1675 PINE CONE, LLC",130-312-26,INCLINE BEACH LT 18 ADJ RS 4252 LT 18A,5200,0,TALE
130-242-10,,1127 LAKESHORE BLVD,06/14/2013,2275000,2D  ,4247742,INCLINE BEACH SUBDIVISION,1993,1993,Sgl Fam Res ,TWO STORY,4210,7.0 HIGH VALUE CLASS I,4,3,1,HV HEAT ONLY,HV SIDING/FR,COMP SHINGLE,BUILT-IN,704,,0,200,MDS,0.4438934922218323,AGORA LIVING TRUST,YES,774 MAYS BLVD # 10 PMB 528,C/O GARY & PRISCILLA GRAY TTEE,INCLINE VILLAGE,NV,89451,"GRAY, GARY & PRISCILLA",   -   -,INCLINE BEACH LT 27,5200,1,TASE
130-312-10,,1143 LAKESHORE BLVD,04/10/2013,5440619,1GCA,4224687,_UNSPECIFIED,0,0,,,0,,0,0,0,,,,,0,,0,200,LDS,1.1248852014541626,1143 LAKESHORE BLVD,NO,936 SOUTHWOOD BLVD STE 301,,INCLINE VILLAGE ,NV,89451,"SHEARING, E MIRIAM",   -   -,PM 241 LT 3,5200,0,TALE
130-381-16,,198 COUNTRY CLUB DR,07/31/2013,835000,2D  ,4264235,COUNTRY CLUB VILLAS,1995,1995,Sgl Fam Res ,TWO STORY,2108,Very Good,3,2,1,BB HOT WATER,SIDING/FR,COMP SHINGLE,BUILT-IN,380,,0,210,HDS,0.02500000037252903,"GAUTHIER LIVING TRUST, DANA A",YES,861 SOUTHWOOD BLVD # 11,,INCLINE VILLAGE,NV,89451,"CARROLL TRUST, SUSAN L",130-170-22,COUNTRY CLUB VILLAS LT 13-A,5200,1,PJAA
130-382-02,,198 COUNTRY CLUB DR,05/20/2013,810000,2D  ,4238902,COUNTRY CLUB VILLAS,1995,1995,Sgl Fam Res ,TWO STORY,2108,Very Good,3,2,1,BB HOT WATER,SIDING/FR,COMP SHINGLE,BUILT-IN,380,,0,210,HDS,0.02500000037252903,"MCCANDLESS INTER VIVOS TRUST, KATHRYN",YES,PO BOX 5259,C/O KATHRYN HESPELT,INCLINE VILLAGE,NV,89450,"KERRIGAN FAMILY TRUST, ",130-170-22,COUNTRY CLUB VILLAS LT 33-A,5200,1,PJAA
130-382-10,,198 COUNTRY CLUB DR,05/15/2013,765000,2D  ,4236832,COUNTRY CLUB VILLAS,1995,1995,Sgl Fam Res ,TWO STORY,2130,Very Good,3,2,1,BB HOT WATER,SIDING/FR,COMP SHINGLE,BUILT-IN,400,,0,210,HDS,0.02500000037252903,"EISELE, MELISSA E",NO,PO BOX 6368,,INCLINE VILLAGE,NV,89450,"MARGULEAS LIVING TRUST, ",130-170-22,COUNTRY CLUB VILLAS LT 49-C,5200,1,PJAA
131-011-03,,911 DRIVER WAY,07/16/2013,2950000,2D  ,4258580,FAIRWAY ESTATES 2,1998,1999,Sgl Fam Res ,TWO STORY,5852,9.0 HIGH VALUE CLASS III,4,5,1,HV HEAT ONLY,HV SIDING/FR,COMP SHINGLE,ATTACHED,866,,0,200,MDS,0.4300045967102051,"WHITE FAMILY TRUST, MATTHEW",YES,911 DRIVER WAY,,INCLINE VILLAGE,NV,89451,"WHITE, MATTHEW T & MELISSA A",   -   -,FAIRWAY EST 2 LT 42,5200,1,TABE
131-012-28,,906 ACE CT,03/27/2013,1450000,2D  ,4219311,FAIRWAY ESTATES 2,1979,1989,Sgl Fam Res ,TWO STORY,4125,Excellent,5,4,0,FA,SIDING/FR,COMP SHINGLE,BUILT-IN,1036,,0,200,MDS,0.5309917330741882,"MCGARRY, MARY ANN et al",YES,10666 FRANK DANIALS WAY,,SAN DIEGO ,CA,92131,"STILES FAMILY REVOCABLE TRUST, ",   -   -,FAIRWAY EST 2 LT 58,5200,1,TABE
131-012-29,,900 ACE CT,08/16/2013,686000,2D  ,4269675,FAIRWAY ESTATES 2,1988,1988,Sgl Fam Res ,SINGLE STORY,1960,Average-Good,3,2,0,FA,SIDING/FR,COMP SHINGLE,ATTACHED,506,,0,200,MDS,0.42699724435806274,FISCHER FAMILY TRUST,YES,3006 GOFF ST # 104,,SAN FRANCISCO,CA,94123,"COLEMAN REVOCABLE TRUST, ROBERT L",   -   -,FAIRWAY EST 2 LT 59,5200,1,TAVE
131-012-49,,680 VILLAGE BLVD,10/07/2013,730000,2D  ,4287174,FAIRWAY ESTATES 2,1981,1981,Sgl Fam Res ,TWO STORY,2112,Good,2,2,1,FA,SIDING/FR,CONCRETE TIL,,0,DAYLIGHT,528,200,MDS,0.4149908125400543,"JENSEN, STEPHANIE K",NO,774 MAYS BLVD STE 10 PMB 567,,INCLINE VILLAGE,NV,89451,"JENSEN, STEPHANIE K",   -   -,FAIRWAY EST 2 LT 78,5200,1,TAVE
131-013-02,,679 14TH GREEN DR,06/06/2013,777000,2D  ,4244472,FAIRWAY ESTATES 2,1979,1979,Sgl Fam Res ,TWO STORY,1998,Good,3,2,2,FA,WOOD SHNG/FR,COMP SHINGLE,BUILT-IN,576,,0,200,MDS,0.4350091814994812,"ICHIMURA, PAIGE",NO,PO BOX 7709,,INCLINE VILLAGE,NV,89450,"BELL FAMILY TRUST, ",   -   -,FAIRWAY EST 2 LT 80,5200,1,TAVE
131-013-13,,615 14TH GREEN DR,10/21/2013,760000,2D  ,4291623,FAIRWAY ESTATES 2,1978,1978,Sgl Fam Res ,SPLIT LEVEL,2807,Good-Very Good,3,4,1,BB HOT WATER,SIDING/FR,COMP SHINGLE,BUILT-IN,814,,0,200,MDS,0.4100091755390167,"MONARDO TRUST, JOANNE P",YES,615 14TH GREEN DR,,INCLINE VILLAGE,NV,89451,"MONARDO, JOANNE P",   -   -,FAIRWAY EST 2 FR LT 91,5200,1,TAVE
131-013-20,,650 VILLAGE BLVD,03/28/2013,1125000,2D  ,4219719,FAIRWAY ESTATES 2,1993,1997,Sgl Fam Res ,TWO STORY,3147,7.0 HIGH VALUE CLASS I,4,3,1,HV HEAT ONLY,HV SIDING/FR,COMP SHINGLE,ATTACHED,884,,0,200,MDS,0.5390036702156067,EMERALD ESTOCK LLC,NO,930 TAHOE BLVD STE 802-168,,INCLINE VILLAGE,NV,89451,"LISE SONNENTRUST, ",   -   -,FAIRWAY EST 2 LT 98,5200,1,TAVE
131-021-01,,978 GLENROCK CT,06/19/2013,428000,2D  ,4249380,GLENROCK,1970,1970,Sgl Fam Res ,TWO STORY,1604,Fair-Average,2,2,0,FA,SIDING/FR,COMP SHINGLE,BUILT-IN,528,,0,210,HDS,0.0010000000474974513,978 GLENROCK LLC,NO,3287 ONEILL CT,C/O GEOFFREY P GRANT,SOQUEL,CA,95073,"GRANT, GEOFFREY P",   -   -,GLENROCK LT 1,5200,1,PXAA
131-021-18,,978 GLENROCK CT,07/25/2013,280000,2D  ,4262269,GLENROCK,1972,2000,Sgl Fam Res ,TWO STORY,1440,Fair-Average,3,2,1,FA,SIDING/FR,COMP SHINGLE,,0,,0,210,HDS,0.0010000000474974513,"PALLOS, ATTILA M",NO,PO BOX 5142,,INCLINE VILLAGE,NV,89450,"PALLOS, ATTILA M",   -   -,GLENROCK FR LT 52 & 53,5200,1,PXAA
131-021-19,,978 GLENROCK CT,08/02/2013,267000,2D  ,4265104,GLENROCK,1972,1972,Sgl Fam Res ,TWO STORY,1440,Fair-Average,3,2,1,BB ELEC,SIDING/FR,COMP SHINGLE,,0,,0,210,HDS,0.0010000000474974513,"TORIK, SILVANA",NO,504 HICKORY PL,,SANTA CLARA,CA,95051,"TORIK, SILVANA",   -   -,GLENROCK FR LTS 53 & 54,5200,1,PXAA
131-031-15,,696 VILLAGE BLVD,12/05/2013,378500,2D  ,4305237,WOODMINSTER SUBDIVISION,1980,1980,Townhse End,2.5 STRY FN,1672,Good,2,2,0,FA/AC,SIDING/FR,COMP SHINGLE,,0,,0,210,HDS,0.0010000000474974513,"NITTI, GARY J & WENDI S",NO,4375 PARK VICENTE,,CALABASAS,CA,91302,CAMEJO LLC,   -   -,WOODMINSTER LT 21 BLK B,5200,1,PAZA
131-031-24,,696 VILLAGE BLVD,03/20/2013,410000,2D  ,4216638,WOODMINSTER SUBDIVISION,1980,1980,Townhse End,2.5 STRY FN,1672,Good,2,2,0,FA,SIDING/FR,COMP SHINGLE,,0,,0,210,HDS,0.0010000000474974513,"WAKEFIELD, JAMES A & SHERRY B",NO,4072 SISTERON CT,,MERCED,CA,95348,RENOVATION PARTNERS LLC VILLAGE BLVD # 27 SERIES,   -   -,WOODMINSTER LT 27 BLK B,5200,1,PAZA
131-032-02,,696 VILLAGE BLVD,04/30/2013,295000,2D  ,4231676,WOODMINSTER SUBDIVISION,1980,1980,Townhse Ins,2.5 STRY FN,1672,Good,2,2,0,FA,SIDING/FR,COMP SHINGLE,,0,,0,210,HDS,0.0010000000474974513,"TAYLOR, MICHAEL J ",NO,19010 68TH AVE NE C205,,KENMORE,WA,98028,"UCHIDA, YONEO & CHIEKO",   -   -,WOODMINSTER SUB LT 34 BLK B,5200,1,PAZA
131-032-11,,696 VILLAGE BLVD,06/03/2013,345000,2D  ,4243508,WOODMINSTER SUBDIVISION,1980,1980,Townhse Ins,2.5 STRY FN,1672,Good,2,2,0,FA,SIDING/FR,COMP SHINGLE,,0,,0,210,HDS,0.0010000000474974513,"MCANINCH, TODD G & FRANCES J",NO,696 VILLAGE BLVD #11,,INCLINE VILLAGE,NV,89451,"ATCHESON FAMILY TRUST, ",   -   -,WOODMINSTER LT 11 BLK A,5200,1,PAZA
131-070-20,,908 HAROLD DR,10/18/2013,360000,2D  ,4291292,FAIRWAY PINES,1981,1981,Townhse Ins,TWO STORY,1452,Good,2,2,0,FA,SIDING/FR,COMP SHINGLE,BUILT-IN,344,,0,210,LDU,0.0010000000474974513,"AVNER, FRED M",NO,155 LINDA VISTA,,MILLBRAE,CA,94030,"CATUREGLI, JOSEPH & DINA",   -   -,LOT 20 BLK B OF FAIRWAY PINES,5200,1,PAZA
131-070-38,,908 HAROLD DR,11/15/2013,379500,2D  ,4299935,FAIRWAY PINES,1981,1981,Townhse End,TWO STORY,1522,Good,3,2,1,FA,SIDING/FR,COMP SHINGLE,,0,,0,210,LDU,0.0010000000474974513,"LANCASTER TRUST, CHERYL L",YES,930 TAHOE BLVD. STE. 802-292,,INCLINE VILLAGE,NV,89451,"STANGER, PATRICIA D ",   -   -,FAIRWAY PINES LT 38 BLK A,5200,1,PAZA
131-070-46,,908 HAROLD DR,07/26/2013,325000,2D  ,4262581,FAIRWAY PINES,1981,1989,Townhse End,TWO STORY,1204,Good,2,2,0,FA,SIDING/FR,COMP SHINGLE,BUILT-IN,324,,0,210,LDU,0.0010000000474974513,"CHRISTIANSEN LIVING TRUST, MARTHA L ",YES,908 HAROLD DR # 46,,INCLINE VILLAGE,NV,89451,"LILLIE, JUDITH R",   -   -,FAIRWAY PINES LT 46 BLK A,5200,1,PAZA
131-080-16,,565 COUNTRY CLUB DR,07/08/2013,768000,2D  ,4255703,FAIRWAY ESTATES 2,1973,1973,Sgl Fam Res ,TWO STORY,3182,Good,3,2,0,FA,SIDING/FR,WOOD SHAKE,,0,DUGOUT,756,200,MDS,0.5879935622215271,"MYERS, JOSHUA",NO,5330 E PLACITA CASA RIO,,TUCSON,AZ,85718,"MYERS, JOSHUA",   -   -,FAIRWAY EST 2 LT 22,5200,1,TABE
131-080-18,,545 COUNTRY CLUB DR,03/01/2013,2220000,2D  ,4210778,FAIRWAY ESTATES 2,2000,2000,Sgl Fam Res ,TWO STORY,5069,10.0 HIGH VALUE CLASS IV,4,4,2,HV HEAT ONLY,HV SIDING/FR,COMP SHINGLE,BUILT-IN,919,,0,200,MDS,0.5359963178634644,MALIK KEANE REVOCABLE TRUST,YES,774 MAYS BLVD #10-595,,INCLINE VILLAGE,NV,89451,"KENNEDY, GARY P & DANA S",   -   -,FAIRWAY EST 2 LT 20,5200,1,TABE
131-080-27,,990 TRAP CT,01/15/2013,1030000,2D  ,4195103,FAIRWAY ESTATES 2,1984,1985,Sgl Fam Res ,TWO STORY,4734,Very Good,4,5,1,FA,SIDING/FR,COMP SHINGLE,BUILT-IN,720,,0,200,MDS,0.42699724435806274,"ALPERS REVOCABLE TRUST, CHRISTIAN",YES,774 MAYS BLVD # 10-300,,INCLINE VILLAGE,NV,89451,"FRANK FAMILY TRUST, ",   -   -,FAIRWAY EST 2 LT 11,5200,1,TABE
131-080-28,,988 TRAP CT,12/27/2013,1835000,2D  ,4312203,FAIRWAY ESTATES 2,2003,2003,Sgl Fam Res ,TWO STORY,3891,7.0 HIGH VALUE CLASS I,4,3,1,HV HEAT ONLY,HV SIDING/FR,COMP SHINGLE,BUILT-IN,1066,,0,200,MDS,0.40101009607315063,ESTIPULAR NAPP FAMILY LIVING TRUST,YES,774 MAYS BLVD STE # 10 PMB 247,,INCLINE VILLAGE,NV,89451,"ESTIPULAR, PHILLIP R",   -   -,FAIRWAY EST 2 LT 10,5200,1,TACE
